Description,Value
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.679375
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",30.486750
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",3.753500
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",2.570875
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.315625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.296625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.278375
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.310875
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.311000
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.319000
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.328500
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.316625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.346750
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.251625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.276000
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.313625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.375500
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.321500
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.353875
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.300625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.308375
"[distributeJob] UPDATE_MATRIX_STATUS /",0.280750
"[distributeJob] UPDATE_MATRIX_STATUS /",0.254500
"[distributeJob] UPDATE_MATRIX_STATUS /",0.292750
"[distributeJob] UPDATE_MATRIX_STATUS /",0.266500
"[distributeJob] UPDATE_MATRIX_STATUS /",0.276375
"[distributeJob] UPDATE_MATRIX_STATUS /",0.270500
"[distributeJob] UPDATE_MATRIX_STATUS /",0.224125
"[distributeJob] UPDATE_MATRIX_STATUS /",0.287000
"[distributeJob] UPDATE_MATRIX_STATUS /",5.095625
"[distributeJob] UPDATE_MATRIX_STATUS /",2.740500
"[distributeJob] UPDATE_MATRIX_STATUS /",5.802875
"[distributeJob] UPDATE_MATRIX_STATUS /",0.227750
"[distributeJob] UPDATE_MATRIX_STATUS /",0.265375
"[distributeJob] UPDATE_MATRIX_STATUS /",0.289125
"[distributeJob] UPDATE_MATRIX_STATUS /",5.640875
"[distributeJob] UPDATE_MATRIX_STATUS /",0.284500
"[distributeJob] UPDATE_MATRIX_STATUS /",6.294750
"[distributeJob] UPDATE_MATRIX_STATUS /",0.253875
"[distributeJob] UPDATE_MATRIX_STATUS /",0.280625
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.232000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.185500
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.198000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.104000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.281000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.201000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.191500
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.201000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.339000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.501000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.350000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.262000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.198000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.206000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.342000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.200000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.590000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.313000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.325000
"Distribute job completed.",5.921000
"Distribute job completed.",15.598625
"Distribute job completed.",14.734750
"Distribute job completed.",22.711125
"Distribute job completed.",5.866875
"Distribute job completed.",5.624625
"Distribute job completed.",32.193750
"Distribute job completed.",5.433250
"Distribute job completed.",67.246000
"Distribute job completed.",91.368000
"Distribute job completed.",43.855750
"Distribute job completed.",6.687125
"Distribute job completed.",51.567875
"Distribute job completed.",88.477250
"Distribute job completed.",99.125500
"Distribute job completed.",445.486375
"Distribute job completed.",60.599750
"Distribute job completed.",8.717125
"Distribute job completed.",52.922500
"Clean buffer completed.",0.001375
"Clean buffer completed.",0.001750
"Clean buffer completed.",0.001250
"Clean buffer completed.",0.001250
"Clean buffer completed.",0.001625
"Clean buffer completed.",0.001500
"Clean buffer completed.",0.001750
"Clean buffer completed.",0.001250
"Clean buffer completed.",0.002125
"Clean buffer completed.",0.002000
"Clean buffer completed.",0.001750
"Clean buffer completed.",0.001625
"Clean buffer completed.",0.001625
"Clean buffer completed.",0.002000
"Clean buffer completed.",0.002250
"Clean buffer completed.",0.001500
"Clean buffer completed.",0.001625
"Clean buffer completed.",0.001375
"Clean buffer completed.",0.001875
"Send headers completed.",0.226250
"Send headers completed.",0.319750
"Send headers completed.",0.192875
"Send headers completed.",0.185500
"Send headers completed.",0.279875
"Send headers completed.",0.328500
"Send headers completed.",0.389125
"Send headers completed.",0.175625
"Send headers completed.",0.424125
"Send headers completed.",0.439875
"Send headers completed.",0.322000
"Send headers completed.",0.272250
"Send headers completed.",0.413375
"Send headers completed.",0.421250
"Send headers completed.",0.391375
"Send headers completed.",0.384500
"Send headers completed.",0.597750
"Send headers completed.",0.293375
"Send headers completed.",0.402625
"Open file completed.",0.034625
"Open file completed.",0.026375
"Open file completed.",0.016125
"Open file completed.",0.016875
"Open file completed.",0.025000
"Open file completed.",0.016375
"Open file completed.",0.031875
"Open file completed.",0.015375
"Open file completed.",0.031500
"Open file completed.",0.033000
"Open file completed.",0.028750
"Open file completed.",0.023875
"Open file completed.",0.032500
"Open file completed.",0.034625
"Open file completed.",0.030125
"Open file completed.",0.046750
"Open file completed.",0.042875
"Open file completed.",0.015750
"Open file completed.",0.032250
"Output file completed.",0.974375
"Output file completed.",0.170500
"Output file completed.",0.774750
"Output file completed.",0.879250
"Output file completed.",0.752375
"Output file completed.",0.664750
"Output file completed.",0.211375
"Output file completed.",0.926500
"Output file completed.",0.937000
"Output file completed.",6.016625
"Output file completed.",1.007500
"Output file completed.",0.720500
"Output file completed.",24.162375
"Output file completed.",36.058625
"Output file completed.",0.921125
"Output file completed.",27.680875
"Output file completed.",16.043000
"Output file completed.",0.661375
"Output file completed.",7.494875
"Program completed. Total",10.000000
"Program completed. Total",19.134125
"Program completed. Total",18.739500
"Program completed. Total",26.758500
"Program completed. Total",9.974625
"Program completed. Total",10.096625
"Program completed. Total",36.548250
"Program completed. Total",10.419625
"Program completed. Total",72.038000
"Program completed. Total",101.225375
"Program completed. Total",48.504250
"Program completed. Total",11.225625
"Program completed. Total",79.553875
"Program completed. Total",128.409625
"Program completed. Total",103.603250
"Program completed. Total",477.049750
"Program completed. Total",81.439875
"Program completed. Total",13.048125
"Program completed. Total",64.086000
"[distributeJob] MySQL connection established.",0.853000
"[distributeJob] MySQL connection established.",0.789375
"[distributeJob] MySQL connection established.",0.986250
"[distributeJob] MySQL connection established.",0.882375
"[distributeJob] MySQL connection established.",0.858750
"[distributeJob] MySQL connection established.",1.030750
"[distributeJob] MySQL connection established.",0.902875
"[distributeJob] MySQL connection established.",0.972750
"[distributeJob] MySQL connection established.",1.071500
"[distributeJob] MySQL connection established.",0.833250
"[distributeJob] MySQL connection established.",1.012000
"[distributeJob] MySQL connection established.",0.862375
"[distributeJob] MySQL connection established.",1.001000
"[distributeJob] MySQL connection established.",0.915750
"[distributeJob] MySQL connection established.",0.821375
"[distributeJob] MySQL connection established.",0.957875
"[distributeJob] MySQL connection established.",0.990875
"[distributeJob] MySQL connection established.",1.108750
"[distributeJob] MySQL connection established.",0.876000
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",2.572625
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",3.325750
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.783250
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.458750
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.617125
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.930250
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",2.193125
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.625625
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",8.707000
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",20.971125
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",11.214750
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.979125
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.287000
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.347375
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",33.320125
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.679375
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",30.486750
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",3.753500
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",2.570875
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.315625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.296625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.278375
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.310875
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.311000
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.319000
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.328500
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.316625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.346750
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.251625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.276000
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.313625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.375500
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.321500
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.353875
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.300625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.308375
"[distributeJob] UPDATE_MATRIX_STATUS /",0.280750
"[distributeJob] UPDATE_MATRIX_STATUS /",0.254500
"[distributeJob] UPDATE_MATRIX_STATUS /",0.292750
"[distributeJob] UPDATE_MATRIX_STATUS /",0.266500
"[distributeJob] UPDATE_MATRIX_STATUS /",0.276375
"[distributeJob] UPDATE_MATRIX_STATUS /",0.270500
"[distributeJob] UPDATE_MATRIX_STATUS /",0.224125
"[distributeJob] UPDATE_MATRIX_STATUS /",0.287000
"[distributeJob] UPDATE_MATRIX_STATUS /",5.095625
"[distributeJob] UPDATE_MATRIX_STATUS /",2.740500
"[distributeJob] UPDATE_MATRIX_STATUS /",5.802875
"[distributeJob] UPDATE_MATRIX_STATUS /",0.227750
"[distributeJob] UPDATE_MATRIX_STATUS /",0.265375
"[distributeJob] UPDATE_MATRIX_STATUS /",0.289125
"[distributeJob] UPDATE_MATRIX_STATUS /",5.640875
"[distributeJob] UPDATE_MATRIX_STATUS /",0.284500
"[distributeJob] UPDATE_MATRIX_STATUS /",6.294750
"[distributeJob] UPDATE_MATRIX_STATUS /",0.253875
"[distributeJob] UPDATE_MATRIX_STATUS /",0.280625
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.232000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.185500
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.198000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.104000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.281000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.201000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.191500
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.201000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.339000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.501000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.350000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.262000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.198000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.206000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.342000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.200000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.590000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.313000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.325000
"Distribute job completed.",5.921000
"Distribute job completed.",15.598625
"Distribute job completed.",14.734750
"Distribute job completed.",22.711125
"Distribute job completed.",5.866875
"Distribute job completed.",5.624625
"Distribute job completed.",32.193750
"Distribute job completed.",5.433250
"Distribute job completed.",67.246000
"Distribute job completed.",91.368000
"Distribute job completed.",43.855750
"Distribute job completed.",6.687125
"Distribute job completed.",51.567875
"Distribute job completed.",88.477250
"Distribute job completed.",99.125500
"Distribute job completed.",445.486375
"Distribute job completed.",60.599750
"Distribute job completed.",8.717125
"Distribute job completed.",52.922500
"Clean buffer completed.",0.001375
"Clean buffer completed.",0.001750
"Clean buffer completed.",0.001250
"Clean buffer completed.",0.001250
"Clean buffer completed.",0.001625
"Clean buffer completed.",0.001500
"Clean buffer completed.",0.001750
"Clean buffer completed.",0.001250
"Clean buffer completed.",0.002125
"Clean buffer completed.",0.002000
"Clean buffer completed.",0.001750
"Clean buffer completed.",0.001625
"Clean buffer completed.",0.001625
"Clean buffer completed.",0.002000
"Clean buffer completed.",0.002250
"Clean buffer completed.",0.001500
"Clean buffer completed.",0.001625
"Clean buffer completed.",0.001375
"Clean buffer completed.",0.001875
"Send headers completed.",0.226250
"Send headers completed.",0.319750
"Send headers completed.",0.192875
"Send headers completed.",0.185500
"Send headers completed.",0.279875
"Send headers completed.",0.328500
"Send headers completed.",0.389125
"Send headers completed.",0.175625
"Send headers completed.",0.424125
"Send headers completed.",0.439875
"Send headers completed.",0.322000
"Send headers completed.",0.272250
"Send headers completed.",0.413375
"Send headers completed.",0.421250
"Send headers completed.",0.391375
"Send headers completed.",0.384500
"Send headers completed.",0.597750
"Send headers completed.",0.293375
"Send headers completed.",0.402625
"Open file completed.",0.034625
"Open file completed.",0.026375
"Open file completed.",0.016125
"Open file completed.",0.016875
"Open file completed.",0.025000
"Open file completed.",0.016375
"Open file completed.",0.031875
"Open file completed.",0.015375
"Open file completed.",0.031500
"Open file completed.",0.033000
"Open file completed.",0.028750
"Open file completed.",0.023875
"Open file completed.",0.032500
"Open file completed.",0.034625
"Open file completed.",0.030125
"Open file completed.",0.046750
"Open file completed.",0.042875
"Open file completed.",0.015750
"Open file completed.",0.032250
"Output file completed.",0.974375
"Output file completed.",0.170500
"Output file completed.",0.774750
"Output file completed.",0.879250
"Output file completed.",0.752375
"Output file completed.",0.664750
"Output file completed.",0.211375
"Output file completed.",0.926500
"Output file completed.",0.937000
"Output file completed.",6.016625
"Output file completed.",1.007500
"Output file completed.",0.720500
"Output file completed.",24.162375
"Output file completed.",36.058625
"Output file completed.",0.921125
"Output file completed.",27.680875
"Output file completed.",16.043000
"Output file completed.",0.661375
"Output file completed.",7.494875
"Program completed. Total",10.000000
"Program completed. Total",19.134125
"Program completed. Total",18.739500
"Program completed. Total",26.758500
"Program completed. Total",9.974625
"Program completed. Total",10.096625
"Program completed. Total",36.548250
"Program completed. Total",10.419625
"Program completed. Total",72.038000
"Program completed. Total",101.225375
"Program completed. Total",48.504250
"Program completed. Total",11.225625
"Program completed. Total",79.553875
"Program completed. Total",128.409625
"Program completed. Total",103.603250
"Program completed. Total",477.049750
"Program completed. Total",81.439875
"Program completed. Total",13.048125
"Program completed. Total",64.086000
"[distributeJob] MySQL connection established.",0.853000
"[distributeJob] MySQL connection established.",0.789375
"[distributeJob] MySQL connection established.",0.986250
"[distributeJob] MySQL connection established.",0.882375
"[distributeJob] MySQL connection established.",0.858750
"[distributeJob] MySQL connection established.",1.030750
"[distributeJob] MySQL connection established.",0.902875
"[distributeJob] MySQL connection established.",0.972750
"[distributeJob] MySQL connection established.",1.071500
"[distributeJob] MySQL connection established.",0.833250
"[distributeJob] MySQL connection established.",1.012000
"[distributeJob] MySQL connection established.",0.862375
"[distributeJob] MySQL connection established.",1.001000
"[distributeJob] MySQL connection established.",0.915750
"[distributeJob] MySQL connection established.",0.821375
"[distributeJob] MySQL connection established.",0.957875
"[distributeJob] MySQL connection established.",0.990875
"[distributeJob] MySQL connection established.",1.108750
"[distributeJob] MySQL connection established.",0.876000
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",2.572625
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",3.325750
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.783250
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.458750
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.617125
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.930250
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",2.193125
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.625625
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",8.707000
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",20.971125
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",11.214750
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.979125
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.287000
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.347375
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",33.320125
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.679375
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",30.486750
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",3.753500
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",2.570875
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.315625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.296625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.278375
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.310875
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.311000
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.319000
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.328500
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.316625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.346750
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.251625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.276000
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.313625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.375500
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.321500
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.353875
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.300625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.308375
"[distributeJob] UPDATE_MATRIX_STATUS /",0.280750
"[distributeJob] UPDATE_MATRIX_STATUS /",0.254500
"[distributeJob] UPDATE_MATRIX_STATUS /",0.292750
"[distributeJob] UPDATE_MATRIX_STATUS /",0.266500
"[distributeJob] UPDATE_MATRIX_STATUS /",0.276375
"[distributeJob] UPDATE_MATRIX_STATUS /",0.270500
"[distributeJob] UPDATE_MATRIX_STATUS /",0.224125
"[distributeJob] UPDATE_MATRIX_STATUS /",0.287000
"[distributeJob] UPDATE_MATRIX_STATUS /",5.095625
"[distributeJob] UPDATE_MATRIX_STATUS /",2.740500
"[distributeJob] UPDATE_MATRIX_STATUS /",5.802875
"[distributeJob] UPDATE_MATRIX_STATUS /",0.227750
"[distributeJob] UPDATE_MATRIX_STATUS /",0.265375
"[distributeJob] UPDATE_MATRIX_STATUS /",0.289125
"[distributeJob] UPDATE_MATRIX_STATUS /",5.640875
